Rank,WSID,Running Backs (Team),Bye,Best,Worst,Avg,Std Dev,Notes
&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp,&nbsp
34,,Carlos HydeC. Hyde HOU,,27,46,35.3,2.4
35,,Sony MichelS. Michel NE,,19,39,35.4,1.5
36,,Raheem MostertR. Mostert SF,,18,38,30.2,5.4
Tier 6,
37,,Jamaal WilliamsJ. Williams GB,,35,55,38.5,2.6
38,,Duke JohnsonD. Johnson HOU,,31,49,38.8,3.6
39,,Latavius MurrayL. Murray NO,,34,42,39.3,1.1
40,,Royce FreemanR. Freeman DEN,,36,54,40.7,1.6
41,,Tevin ColemanT. Coleman SF,,34,51,41.1,2.9
42,,Alexander MattisonA. Mattison MIN,,38,56,42.1,2.1
43,,Matt BreidaM. Breida SF,,35,52,43.9,2.6
44,,Tony PollardT. Pollard DAL,,34,67,44.8,3.1
45,,Jordan HowardJ. Howard PHI,,31,57,45.7,4.6
46,,Adrian PetersonA. Peterson WAS,,39,53,47.8,2.9
47,,Justice HillJ. Hill BAL,,37,59,47.8,3.4
48,,Nyheim HinesN. Hines IND,,39,65,49.1,5.6
49,,Darrell HendersonD. Henderson LAR,,44,73,51.4,4.1
50,,Chase EdmondsC. Edmonds ARI,,43,76,52.7,5.9
51,,Peyton BarberP. Barber TB,,48,102,54.6,5.1
52,,Justin JacksonJ. Jackson LAC,,37,81,55.4,9.8
Tier 7,
53,,Benny Snell Jr.B. Snell PIT,,42,88,58.7,10.7
54,,Boston ScottB. Scott PHI,,48,81,59.2,7.3
55,,Jaylen SamuelsJ. Samuels PIT,,44,70,55.1,5.3
56,,Chris ThompsonC. Thompson WAS,,46,82,55.4,7.0
57,,Rashaad PennyR. Penny SEA,,35,60,50.3,7.2
58,,Gus EdwardsG. Edwards BAL,,52,77,61.3,5.7
59,,Giovani BernardG. Bernard CIN,,54,70,59.4,3.9
60,,DeAndre WashingtonD. Washington OAK,,53,93,62.5,8.8
61,,Rex BurkheadR. Burkhead NE,,52,84,65.1,7.0
62,,Dion LewisD. Lewis TEN,,49,76,60.5,4.0
63,,Malcolm BrownM. Brown LAR,,51,82,68.2,4.7
64,,Darwin ThompsonD. Thompson KC,,55,79,65.6,3.6
65,,LeSean McCoyL. McCoy KC,,45,75,61.6,6.4
66,,Jalen RichardJ. Richard OAK,,57,85,67.2,6.3
67,,Ryquell ArmsteadR. Armstead JAC,,52,102,67.9,9.7
68,,Ito SmithI. Smith ATL,,54,79,64.4,6.1
Tier 8,
69,,Jordan WilkinsJ. Wilkins IND,,57,84,72.3,4.8
70,,Damien HarrisD. Harris NE,,60,85,69.8,5.7
71,,Mike BooneM. Boone MIN,,58,92,75.1,6.3
72,,Darrel WilliamsD. Williams KC,,58,89,72.3,6.6
73,,T.J. YeldonT. Yeldon BUF,,69,87,73.7,3.9
74,,Patrick LairdP. Laird MIA,,48,98,77.7,7.4
75,,Brian HillB. Hill ATL,,51,94,78.1,6.2
76,,Lamar MillerL. Miller HOU,,38,76,64.2,12.4
77,,Ty MontgomeryT. Montgomery NYJ,,70,106,83.7,7.5
78,,Wayne GallmanW. Gallman NYG,,58,104,80.4,8.2
79,,Dare OgunbowaleD. Ogunbowale TB,,73,108,81.4,7.2
80,,Bryce LoveB. Love WAS,,44,85,77.5,3.4
81,,Kalen BallageK. Ballage MIA,,43,136,83.5,14.7
82,,Bilal PowellB. Powell NYJ,,75,127,87.5,10.3
83,,Bo ScarbroughB. Scarbrough DET,,59,110,84.9,8.9
84,,Myles GaskinM. Gaskin MIA,,66,88,82.4,4.9
85,,Ty JohnsonT. Johnson DET,,66,105,86.5,7.7
86,,Mike DavisM. Davis CAR,,68,109,87.2,7.2
87,,Qadree OllisonQ. Ollison ATL,,75,107,85.4,7.0
88,,Travis HomerT. Homer SEA,,49,93,84.5,7.8
89,,Frank GoreF. Gore BUF,,64,129,85.3,14.1
90,,Dexter WilliamsD. Williams GB,,79,101,92.8,3.5
91,,Jeff WilsonJ. Wilson SF,,82,122,94.4,8.1
92,,Jerick McKinnonJ. McKinnon SF,,50,92,86.8,6.5
93,,Dontrell HilliardD. Hilliard CLE,,76,113,91.3,7.1
94,,Reggie BonnafonR. Bonnafon CAR,,83,106,95.5,4.6
Tier 9,
95,,Corey ClementC. Clement PHI,,75,103,96.3,2.5
96,,Kyle JuszczykK. Juszczyk SF,,78,93,90.7,3.4
97,,C.J. AndersonC. Anderson FA,,64,101,95.9,4.4
98,,Kerrith WhyteK. Whyte PIT,,85,126,101.8,7.0
99,,Devontae BookerD. Booker DEN,,77,134,102.2,12.0
100,,Trayveon WilliamsT. Williams CIN,,88,123,100.4,6.9
101,,Jonathan WilliamsJ. Williams IND,,76,84,81.0,3.6
Tier 10,
102,,Spencer WareS. Ware KC,,90,128,104.3,14.3
103,,Rodney AndersonR. Anderson CIN,,75,82,78.5,3.5
104,,Wendell SmallwoodW. Smallwood WAS,,94,109,103.7,6.8
105,,Ameer AbdullahA. Abdullah MIN,,95,118,106.0,9.4
106,,C.J. ProsiseC. Prosise SEA,,86,100,93.0,7.0
107,,Theo RiddickT. Riddick DEN,,90,99,94.5,4.5
108,,J.D. McKissicJ. McKissic DET,,77,117,97.0,20.0
109,,Jordan ScarlettJ. Scarlett CAR,,87,138,115.3,21.2
110,,Brandon BoldenB. Bolden NE,,83,132,107.5,24.5
111,,Josh AdamsJ. Adams NYJ,,100,131,120.3,14.4
112,,Javorius AllenJ. Allen NYG,,88,131,109.5,21.5
113,,John KellyJ. Kelly LAR,,96,135,115.5,19.5
114,,Trey EdmundsT. Edmunds PIT,,107,135,121.0,14.0
115,,Dalyn DawkinsD. Dawkins TEN,,110,141,125.5,15.5
Tier 11,
116,,Dwayne WashingtonD. Washington NO,,123,133,128.0,5.0
117,,Kenjon BarnerK. Barner ATL,,119,142,130.5,11.5
118,,Troymaine PopeT. Pope LAC,,127,140,133.5,6.5
119,,T.J. LoganT. Logan TB,,134,137,135.5,1.5
120,,Tyler ErvinT. Ervin GB,,138,139,138.5,0.5
